customer_id,cust_age,job_title,marital_status,education,has_default_loan,cust_balance,has_mortgage_loan,has_personal_loan,contact_channel,contact_day,contact_month,contact_duration,campaign,pdays,previous_contacts,previous_outcome,is_subscribed
15673,44.0,engineer,married,primary,no,-1379.0,yes,yes,,26,may,140,1,-1,0,,False
23146,25.0,engineer,single,secondary,no,102.0,no,yes,social-network,8,jul,574,2,-1,0,,True
28381,42.0,engineer,married,university-degree,no,1079.0,no,no,social-network,31,jul,61,2,-1,0,,False
16516,40.0,manager,single,university-degree,no,36.0,yes,no,,27,may,240,3,-1,0,,False
14460,39.0,self-employed,married,university-degree,no,3059.0,yes,yes,,20,may,394,1,-1,0,,False
52839,65.0,pensioner,married,primary,no,493.0,no,no,social-network,2,feb,348,1,109,2,failure,False
18848,30.0,manager,single,university-degree,no,635.0,yes,no,,4,jun,29,2,-1,0,,False
37561,33.0,engineer,divorced,secondary,no,558.0,yes,no,social-network,21,nov,258,2,93,3,failure,False
47482,40.0,blue-collar,married,primary,no,104.0,yes,no,social-network,13,may,277,2,343,2,failure,False
19517,35.0,manager,married,university-degree,no,482.0,no,no,,6,jun,129,2,-1,0,,False
40909,26.0,site-admin,single,secondary,no,255.0,no,no,social-network,9,feb,190,1,-1,0,,True
20084,60.0,blue-collar,married,primary,no,3230.0,no,no,,11,jun,281,4,-1,0,,False
43744,33.0,site-admin,married,university-degree,no,882.0,no,no,social-network,22,apr,104,1,183,4,failure,True
38388,46.0,manager,married,primary,no,589.0,no,no,social-network,29,jan,200,2,-1,0,,False
45691,31.0,engineer,single,secondary,no,691.0,yes,no,social-network,8,may,198,1,-1,0,,False
50005,39.0,blue-collar,single,university-degree,no,48.0,no,no,social-network,3,jun,539,1,-1,0,,True
15510,33.0,blue-collar,married,secondary,no,1134.0,yes,no,,23,may,304,2,-1,0,,False
45597,53.0,blue-collar,married,secondary,no,0.0,yes,no,social-network,7,may,407,2,-1,0,,False
17008,36.0,engineer,married,secondary,yes,947.0,yes,no,,28,may,452,2,-1,0,,False
36490,45.0,self-employed,married,secondary,no,7.0,no,no,social-network,20,nov,691,1,-1,0,,True
43685,38.0,manager,single,university-degree,no,8669.0,yes,no,telephone,20,apr,5,3,150,6,failure,False
55121,56.0,site-admin,divorced,secondary,no,1693.0,no,no,social-network,26,oct,238,4,442,4,failure,True
12486,45.0,entrepreneur,divorced,university-degree,no,-395.0,yes,no,,13,may,470,1,-1,0,,True
29928,46.0,manager,single,university-degree,yes,-344.0,no,no,social-network,8,aug,142,4,-1,0,,False
17970,31.0,site-admin,single,secondary,no,17.0,yes,no,,2,jun,52,3,-1,0,,False
28314,35.0,mechanic,married,secondary,no,1694.0,no,yes,social-network,31,jul,55,6,-1,0,,False
16334,43.0,manager,divorced,university-degree,no,3257.0,yes,no,,27,may,120,2,-1,0,,False
18874,44.0,blue-collar,married,secondary,no,406.0,yes,no,,4,jun,222,1,-1,0,,False
15513,34.0,site-admin,married,secondary,no,1049.0,yes,no,,23,may,25,14,-1,0,,False
26971,36.0,servant,married,university-degree,no,147.0,yes,yes,social-network,25,jul,1269,1,-1,0,,False
43876,38.0,mechanic,married,secondary,no,1970.0,yes,no,social-network,30,apr,701,1,176,1,success,True
10659,38.0,manager,married,,no,1349.0,yes,no,,6,may,100,1,-1,0,,False
20641,37.0,site-admin,married,secondary,no,306.0,no,no,,16,jun,73,1,-1,0,,False
40581,29.0,blue-collar,married,secondary,no,247.0,no,yes,social-network,6,feb,204,2,214,1,failure,False
34438,43.0,site-admin,married,university-degree,no,279.0,yes,no,social-network,17,nov,111,1,-1,0,,False
24397,35.0,blue-collar,married,secondary,no,-102.0,yes,no,social-network,14,jul,334,3,-1,0,,False
39111,47.0,manager,single,university-degree,no,,yes,no,social-network,2,feb,100,1,-1,0,,False
47255,28.0,servant,married,secondary,yes,65.0,yes,yes,social-network,13,may,165,1,300,1,failure,False
54105,23.0,student,single,secondary,no,1809.0,no,no,social-network,8,jul,414,2,-1,0,,True
35262,37.0,engineer,married,secondary,no,712.0,yes,no,social-network,18,nov,291,2,-1,0,,False
14241,41.0,self-employed,married,secondary,no,713.0,yes,no,,19,may,78,1,-1,0,,False
10084,46.0,self-employed,married,university-degree,no,137.0,yes,yes,,5,may,246,1,-1,0,,False
48279,23.0,mechanic,single,secondary,no,567.0,yes,yes,social-network,15,may,358,1,-1,0,,False
35231,33.0,student,single,university-degree,no,4.0,yes,no,social-network,18,nov,203,2,-1,0,,False
37245,47.0,blue-collar,married,primary,no,333.0,yes,no,social-network,21,nov,118,1,113,4,failure,False
53821,32.0,site-admin,single,secondary,no,554.0,yes,no,social-network,28,may,101,2,368,5,failure,False
27897,44.0,blue-collar,married,secondary,no,0.0,no,no,social-network,30,jul,684,2,-1,0,,True
48675,55.0,engineer,divorced,university-degree,no,525.0,yes,no,social-network,15,may,28,8,366,4,other,False
52731,74.0,pensioner,married,secondary,no,935.0,no,no,social-network,26,jan,100,1,104,1,other,False
24890,31.0,site-admin,divorced,secondary,no,1210.0,no,no,social-network,16,jul,350,1,-1,0,,False
10445,51.0,site-admin,divorced,secondary,no,228.0,yes,no,,6,may,136,1,-1,0,,False
26815,37.0,servant,married,primary,no,0.0,yes,no,social-networks,24,jul,347,5,-1,0,,False
14467,35.0,manager,married,university-degree,no,440.0,yes,no,,20,may,110,1,-1,0,,False
16375,52.0,pensioner,divorced,secondary,no,246.0,yes,no,,27,may,181,1,-1,0,,False
30313,40.0,engineer,married,secondary,no,4186.0,no,no,social-network,11,aug,129,1,-1,0,,False
44597,47.0,manager,married,university-degree,no,1649.0,yes,no,social-network,5,may,217,2,-1,0,,False
47721,25.0,student,single,secondary,no,963.0,yes,no,telephone,14,may,230,4,301,1,failure,False
15347,36.0,blue-collar,married,secondary,no,222.0,yes,no,,23,may,188,1,-1,0,,False
50492,69.0,pensioner,married,university-degree,no,473.0,no,no,social-network,7,jul,112,1,78,1,failure,False
32228,57.0,site-admin,married,,no,1401.0,no,no,social-network,21,aug,91,22,-1,0,,False
29351,48.0,blue-collar,married,primary,no,783.0,no,yes,social-network,6,aug,90,2,-1,0,,False
48855,32.0,engineer,single,secondary,no,230.0,yes,no,social-network,18,may,442,1,266,8,failure,True
11371,31.0,mechanic,married,secondary,no,28.0,yes,no,,8,may,101,1,-1,0,,False
12754,27.0,blue-collar,single,secondary,yes,-2.0,yes,yes,,14,may,123,5,-1,0,,False
30537,33.0,manager,married,university-degree,no,1399.0,no,no,social-network,12,aug,436,4,-1,0,,False
16360,33.0,engineer,married,secondary,no,-616.0,yes,yes,,27,may,320,1,-1,0,,False
21748,52.0,manager,married,university-degree,no,1545.0,no,no,,20,jun,115,4,-1,0,,False
51977,46.0,site-admin,married,secondary,no,0.0,yes,no,social-network,26,oct,87,1,185,2,other,False
22367,57.0,pensioner,married,secondary,no,-418.0,no,yes,,27,jun,95,1,-1,0,,False
10676,37.0,blue-collar,married,primary,no,215.0,yes,yes,,6,may,308,3,-1,0,,False
53666,78.0,pensioner,married,primary,no,832.0,no,no,telephone,11,may,97,3,-1,0,,False
34353,53.0,mechanic,married,secondary,no,1364.0,no,no,social-network,17,nov,508,1,115,1,failure,False
51402,19.0,student,single,secondary,no,4.0,no,no,social-network,3,sep,114,1,-1,0,,False
53791,33.0,mechanic,single,secondary,no,2881.0,no,no,social-network,26,may,289,1,328,1,success,True
28085,47.0,blue-collar,married,primary,no,269.0,yes,no,social-network,30,jul,145,5,-1,0,,False
16699,54.0,engineer,married,secondary,no,1865.0,yes,no,,28,may,125,2,-1,0,,False
15019,30.0,manager,married,university-degree,no,527.0,yes,yes,,21,may,265,1,-1,0,,False
40806,34.0,manager,married,university-degree,no,0.0,no,no,social-network,6,feb,787,3,9,1,other,True
41994,50.0,site-admin,divorced,secondary,no,-194.0,yes,no,social-network,13,apr,238,2,-1,0,,False
16015,32.0,blue-collar,married,primary,no,5151.0,yes,yes,,26,may,185,4,-1,0,,False
13692,29.0,site-admin,single,secondary,no,-507.0,yes,no,,16,may,286,1,-1,0,,False
50107,27.0,site-admin,single,secondary,no,827.0,yes,no,social-network,4,jun,73,1,107,1,failure,False
16226,26.0,blue-collar,single,primary,no,619.0,yes,yes,,27,may,305,1,-1,0,,False
19955,52.0,blue-collar,married,primary,no,2.0,no,no,,9,jun,70,3,-1,0,,False
21700,46.0,engineer,single,secondary,no,3494.0,yes,no,,20,jun,87,1,-1,0,,False
38565,32.0,engineer,single,secondary,no,337.0,yes,no,social_network,29,jan,213,2,261,1,other,False
27229,38.0,manager,single,university-degree,no,8.0,yes,no,social-network,28,jul,219,2,-1,0,,False
12444,45.0,manager,married,university-degree,no,0.0,yes,yes,,13,may,147,1,-1,0,,False
48119,27.0,mechanic,single,university-degree,yes,-152.0,yes,yes,social-network,15,may,14,4,-1,0,,False
52267,77.0,pensioner,married,primary,no,2590.0,no,no,telephone,13,nov,212,3,277,12,failure,True
18327,23.0,blue-collar,single,secondary,no,27.0,yes,no,,2,jun,280,2,-1,0,,False
13352,50.0,manager,married,university-degree,no,101.0,yes,no,,15,may,348,1,-1,0,,False
26603,44.0,engineer,married,secondary,no,0.0,yes,no,social-network,24,jul,157,1,-1,0,,False
23393,56.0,blue-collar,married,primary,no,278.0,no,yes,social-network,9,jul,261,3,-1,0,,False
15434,30.0,manager,married,university-degree,no,302.0,yes,yes,,23,may,302,1,-1,0,,False
49238,27.0,blue-collar,single,secondary,no,294.0,yes,no,social-network,18,may,466,2,-1,0,,False
37795,43.0,engineer,married,secondary,no,3049.0,no,no,social-network,28,jan,383,2,-1,0,,False
12241,32.0,site-admin,divorced,secondary,yes,-18.0,yes,no,,12,may,155,3,-1,0,,False
22117,46.0,blue-collar,married,secondary,no,137.0,no,no,,20,jun,252,3,-1,0,,False
10368,38.0,site_administrator,divorced,university-degree,no,86.0,yes,no,,6,may,218,1,-1,0,,False
16797,32.0,manager,married,university-degree,no,4307.0,yes,no,,28,may,91,3,-1,0,,False
44187,52.0,manager,married,university-degree,no,1356.0,yes,no,social-network,4,may,312,2,-1,0,,False
32943,45.0,blue-collar,married,secondary,no,2.0,no,no,social-network,26,aug,105,10,-1,0,,False
53554,34.0,site-admin,single,secondary,no,607.0,no,no,social-network,26,apr,449,1,326,3,other,False
52540,54.0,manager,divorced,university-degree,no,12018.0,yes,no,social-network,21,dec,267,2,-1,0,,True
43192,32.0,blue-collar,married,primary,no,474.0,yes,no,social-network,20,apr,198,1,-1,0,,False
25064,56.0,blue-collar,married,primary,no,,yes,no,social-network,17,jul,82,1,-1,0,,False
26444,48.0,engineer,single,secondary,no,329.0,no,no,social-network,23,jul,711,1,-1,0,,False
10180,31.0,mechanic,married,university-degree,no,37.0,yes,no,,5,may,313,1,-1,0,,False
38373,35.0,engineer,divorced,university-degree,no,1242.0,yes,no,social-network,29,jan,141,1,245,3,failure,False
26370,25.0,blue-collar,single,secondary,no,-2.0,no,yes,social-network,23,jul,273,2,-1,0,,False
11720,36.0,mechanic,married,secondary,no,211.0,yes,no,,9,may,93,2,-1,0,,False
34485,58.0,manager,divorced,secondary,no,321.0,no,yes,social-network,17,nov,254,2,-1,0,,False
24009,27.0,entrepreneur,married,university-degree,no,-23.0,no,no,social-network,10,jul,123,4,-1,0,,False
45156,31.0,self-employed,single,university-degree,no,253.0,yes,no,social-network,7,may,157,1,349,4,failure,False
48231,32.0,mechanic,married,secondary,no,15.0,yes,no,social-network,15,may,391,1,-1,0,,False
16420,29.0,manager,single,secondary,no,0.0,yes,yes,,27,may,92,2,-1,0,,False
17172,46.0,self-employed,married,secondary,no,0.0,no,no,,29,may,137,1,-1,0,,False
22338,22.0,blue-collar,married,secondary,no,-295.0,yes,no,,26,jun,150,2,-1,0,,False
48504,29.0,engineer,single,university-degree,no,940.0,yes,no,social-network,15,may,757,1,330,1,failure,False
47902,31.0,manager,single,university-degree,no,0.0,yes,yes,social-network,14,may,117,3,352,3,failure,False
10937,52.0,site_admin,married,secondary,no,31.0,yes,no,,7,may,120,1,-1,0,,False
34779,41.0,site-admin,married,secondary,no,4320.0,yes,no,social-network,18,nov,164,1,166,2,failure,False
39071,56.0,engineer,married,secondary,no,778.0,no,no,social-network,2,feb,315,2,208,1,failure,False
51150,49.0,entrepreneur,single,university-degree,no,2209.0,no,no,social-network,18,aug,307,1,-1,0,,False
48287,35.0,engineer,single,secondary,no,705.0,yes,yes,social-network,15,may,177,1,361,3,failure,False
47480,51.0,blue-collar,married,primary,no,1203.0,yes,yes,telephone,13,may,25,4,350,7,failure,False
47426,42.0,mechanic,single,university-degree,no,94.0,yes,no,social-network,13,may,45,4,-1,0,,False
40910,30.0,site-admin,single,secondary,no,270.0,no,no,social-network,9,feb,123,1,-1,0,,True
47340,30.0,blue-collar,married,primary,no,236.0,yes,no,social-network,13,may,44,1,364,1,failure,False
25567,25.0,mechanic,married,secondary,no,1078.0,no,no,telephone,21,jul,218,2,-1,0,,False
37918,55.0,site-admin,married,,no,98.0,no,yes,social-network,28,jan,214,1,-1,0,,False
24977,38.0,site-admin,married,secondary,no,0.0,yes,no,telephone,16,jul,264,5,-1,0,,False
43804,27.0,manager,single,university-degree,no,88.0,no,no,social-network,24,apr,65,2,-1,0,,False
22483,33.0,site-admin,married,university-degree,no,205.0,no,no,,1,jul,156,2,-1,0,,False
28921,47.0,blue-collar,married,primary,no,1452.0,yes,yes,social-network,4,aug,166,2,-1,0,,False
52973,42.0,mechanic,single,university-degree,no,94.0,yes,no,social-network,10,feb,151,1,183,6,success,False
29642,44.0,manager,divorced,university-degree,no,71.0,yes,no,social-network,7,aug,142,2,-1,0,,False
50750,42.0,engineer,single,,no,11115.0,no,no,social-network,10,aug,187,1,102,1,success,True
45604,27.0,blue-collar,single,secondary,no,185.0,yes,no,social-network,7,may,212,1,-1,0,,False
15241,36.0,manager,married,university-degree,no,8564.0,yes,no,,23,may,125,1,-1,0,,False
19156,55.0,manager,single,university-degree,no,7025.0,no,no,,5,jun,139,3,-1,0,,False
19853,36.0,engineer,married,secondary,no,26.0,no,no,,9,jun,73,1,-1,0,,False
29578,51.0,blue-collar,married,primary,no,2315.0,no,no,social-network,7,aug,111,2,-1,0,,False
37140,32.0,manager,single,university-degree,no,1344.0,no,yes,social-network,21,nov,63,1,-1,0,,False
11525,46.0,blue-collar,married,primary,no,0.0,yes,yes,,8,may,390,3,-1,0,,False
17784,45.0,mechanic,single,secondary,no,482.0,yes,yes,,30,may,637,2,-1,0,,False
12895,42.0,manager,married,university-degree,no,1340.0,yes,no,,14,may,299,1,-1,0,,False
20160,50.0,blue-collar,married,university-degree,no,676.0,no,no,,11,jun,159,1,-1,0,,False
38386,40.0,engineer,single,secondary,yes,45.0,no,yes,social-network,29,jan,261,1,182,23,other,False
40341,28.0,mechanic,single,secondary,no,1820.0,yes,no,social-network,5,feb,134,2,203,1,success,False
53324,59.0,pensioner,married,secondary,no,2126.0,no,no,social-network,18,mar,359,1,343,1,failure,False
31226,55.0,blue-collar,married,primary,no,3485.0,no,no,social-network,18,aug,625,4,-1,0,,True
27731,44.0,engineer,married,primary,no,4389.0,no,no,social-network,29,jul,33,1,-1,0,,False
44797,43.0,blue-collar,married,secondary,no,388.0,yes,yes,social-network,6,may,644,1,355,2,failure,False
29482,35.0,engineer,divorced,university-degree,no,20.0,yes,yes,social-network,7,aug,51,2,-1,0,,False
21869,37.0,manager,married,university-degree,no,142.0,no,no,,20,jun,553,2,-1,0,,False
16557,36.0,mechanic,single,secondary,no,260.0,yes,no,,27,may,132,8,-1,0,,False
22924,50.0,engineer,married,secondary,no,0.0,no,no,social-network,7,jul,152,2,-1,0,,False
22057,49.0,engineer,divorced,secondary,no,1669.0,yes,no,,20,jun,34,3,-1,0,,False
33436,30.0,engineer,single,university-degree,no,849.0,no,no,social-network,28,aug,81,4,-1,0,,False
39035,54.0,engineer,married,secondary,no,306.0,no,no,social-network,2,feb,107,1,-1,0,,False
15568,27.0,site-admin,single,secondary,no,1492.0,yes,no,,23,may,67,13,-1,0,,False
32923,32.0,manager,single,university-degree,no,2536.0,yes,no,social-network,26,aug,958,6,-1,0,,True
19902,52.0,pensioner,married,primary,no,537.0,no,no,,9,jun,85,1,-1,0,,False
20188,25.0,blue-collar,married,primary,no,-83.0,yes,no,,11,jun,211,17,-1,0,,False
53721,29.0,unemployed,single,primary,no,,no,no,social-network,14,may,1205,2,178,7,success,True
36158,47.0,engineer,married,secondary,no,6704.0,yes,no,social-network,20,nov,37,2,-1,0,,False
33782,33.0,manager,single,university-degree,no,2059.0,no,no,social-network,29,aug,106,2,-1,0,,False
39826,52.0,engineer,divorced,secondary,no,643.0,yes,no,social-network,4,feb,270,1,-1,0,,False
20568,51.0,servant,married,primary,no,13292.0,no,no,,16,jun,1238,2,-1,0,,False
10667,40.0,engineers,single,secondary,no,200.0,yes,no,,6,may,322,2,-1,0,,False
10884,37.0,manager,single,university-degree,yes,45.0,yes,no,,7,may,204,1,-1,0,,False
11269,57.0,manager,married,university-degree,no,1341.0,yes,no,,8,may,339,2,-1,0,,False
12259,21.0,student,single,,no,137.0,yes,no,,12,may,198,3,-1,0,,False
40386,27.0,engineer,single,secondary,no,299.0,yes,no,social-network,5,feb,29,7,-1,0,,False
18060,50.0,blue-collar,married,secondary,no,1985.0,yes,no,,2,jun,464,2,-1,0,,False
47472,42.0,manager,married,university-degree,no,1162.0,yes,no,social-network,13,may,406,5,364,1,other,False
38343,33.0,mechanic,married,secondary,no,108.0,yes,no,social-network,29,jan,158,2,-1,0,,False
24417,43.0,mechanic,married,secondary,no,778.0,no,no,social-network,14,jul,619,2,-1,0,,False
25524,32.0,site-admin,married,secondary,no,205.0,no,no,social-network,18,jul,197,3,-1,0,,False
15459,35.0,blue-collar,married,secondary,no,430.0,yes,no,,23,may,147,50,-1,0,,False
29561,56.0,manager,married,university-degree,no,79.0,no,no,social-network,7,aug,82,2,-1,0,,False
32751,33.0,engineer,married,secondary,no,0.0,no,no,social-network,25,aug,72,2,-1,0,,False
48011,35.0,manager,single,university-degree,no,916.0,yes,no,social-network,14,may,460,2,-1,0,,True
44558,28.0,mechanic,married,secondary,no,0.0,yes,no,social-network,5,may,335,2,281,8,failure,False
19778,41.0,blue-collar,married,primary,no,16431.0,no,no,,9,jun,139,1,-1,0,,False
35800,32.0,manager,single,university-degree,no,0.0,no,no,social-network,19,nov,57,1,-1,0,,False
50082,38.0,entrepreneur,divorced,secondary,no,1190.0,yes,no,social-network,4,jun,81,2,391,3,failure,True
49956,30.0,student,single,secondary,no,155.0,no,no,social-network,3,jun,206,3,-1,0,,False
32308,35.0,manager,single,university-degree,no,-146.0,yes,no,social-network,21,aug,269,1,-1,0,,False
12113,30.0,blue-collar,single,,yes,-149.0,yes,yes,,12,may,164,3,-1,0,,False
30866,44.0,manager,divorced,university-degree,no,0.0,no,no,social-network,13,aug,169,2,-1,0,,False
44217,37.0,entrepreneur,single,secondary,no,20453.0,yes,no,telephone,4,may,115,1,-1,0,,False
30227,33.0,manager,single,university-degree,no,1120.0,no,no,social-network,11,aug,1070,2,-1,0,,True
15395,29.0,site-admin,single,secondary,no,468.0,yes,yes,,23,may,353,1,-1,0,,False
36264,40.0,engineer,single,secondary,no,572.0,no,no,social-network,20,nov,67,1,91,2,failure,False
24166,55.0,engineer,divorced,university-degree,no,2848.0,yes,yes,social-network,11,jul,121,2,-1,0,,False
47180,38.0,site-admin,single,secondary,no,18.0,no,no,social-network,13,may,296,1,366,6,failure,False
18210,38.0,engineer,single,secondary,no,2990.0,yes,no,,2,jun,612,2,-1,0,,False
55040,34.0,engineer,married,secondary,no,159.0,yes,no,social-network,18,oct,252,1,-1,0,,True
41533,30.0,manager,single,university-degree,no,0.0,yes,no,social-network,2,apr,293,2,314,2,failure,False
44778,32.0,self-employed,single,university-degree,no,0.0,yes,no,social-network,6,may,767,1,-1,0,,True
45523,31.0,blue-collar,married,secondary,no,1664.0,yes,no,social-network,7,may,603,2,17,2,failure,False
55053,25.0,site-admin,single,university-degree,no,1734.0,no,no,social-network,19,oct,366,1,-1,0,,False
40764,46.0,unemployed,married,primary,no,1251.0,yes,no,social-network,6,feb,665,2,-1,0,,False
26275,49.0,self-employed,married,university-degree,no,206.0,yes,no,,23,jul,108,2,-1,0,,False
38935,45.0,unemployed,married,secondary,no,2040.0,no,no,telephone,2,feb,803,1,-1,0,,True
37417,57.0,unemployed,married,primary,no,3367.0,no,no,telephone,21,nov,126,1,-1,0,,False
47725,55.0,pensioner,married,secondary,no,785.0,yes,no,social-network,14,may,47,1,370,2,failure,False
16622,45.0,manager,divorced,university-degree,no,-255.0,yes,yes,,28,may,128,2,-1,0,,False
13559,48.0,blue-collar,married,primary,no,1001.0,yes,no,,15,may,422,2,-1,0,,False
11033,39.0,blue-collar,married,primary,no,867.0,yes,no,,7,may,481,1,-1,0,,False
16452,27.0,site-admin,married,secondary,no,132.0,yes,no,,27,may,21,1,-1,0,,False
17421,25.0,blue-collar,single,secondary,no,1429.0,yes,no,,29,may,187,3,-1,0,,False
50112,57.0,engineer,divorced,university-degree,no,126.0,no,no,telephone,4,jun,166,2,-1,0,,True
42893,29.0,mechanic,single,secondary,no,441.0,yes,no,social-network,17,apr,69,1,-1,0,,False
20574,37.0,mechanic,married,secondary,no,40.0,no,no,,16,jun,42,3,-1,0,,False
11528,32.0,unemployed,single,secondary,no,177.0,yes,no,,8,may,21,3,-1,0,,False
25472,29.0,unemployed,divorced,university-degree,no,1718.0,yes,no,social-network,18,jul,579,2,-1,0,,False
41646,44.0,manager,married,secondary,no,8262.0,yes,no,social-network,6,apr,150,1,257,16,failure,False
52408,72.0,pensioner,married,,no,1940.0,no,no,telephone,4,dec,705,2,-1,0,,True
49892,50.0,blue-collar,married,primary,no,3764.0,no,no,telephone,2,jun,108,4,-1,0,,False
14078,48.0,engineer,married,secondary,no,522.0,yes,no,,19,may,71,1,-1,0,,False
26159,34.0,blue-collar,married,primary,no,0.0,yes,no,social-network,22,jul,149,2,-1,0,,False
30678,44.0,engineer,married,secondary,no,267.0,no,yes,social-network,12,aug,508,3,-1,0,,False
19940,37.0,mechanic,married,secondary,no,718.0,no,yes,,9,jun,215,3,-1,0,,False
55204,73.0,pensioner,married,secondary,no,2850.0,no,no,social-network,17,nov,300,1,40,8,failure,True
50953,52.0,engineer,married,university-degree,no,1785.0,no,no,social-network,13,aug,349,1,-1,0,,False
46211,48.0,blue-collar,married,primary,no,1080.0,yes,no,social-network,11,may,197,2,-1,0,,False
35213,34.0,blue-collar,married,primary,no,500.0,yes,no,social-network,18,nov,240,2,182,1,failure,False
13763,24.0,blue-collar,married,secondary,no,142.0,yes,yes,,16,may,300,1,-1,0,,False
48176,37.0,blue-collar,married,secondary,no,949.0,yes,no,social-network,15,may,302,1,-1,0,,False
11017,39.0,site-admin,married,secondary,no,367.0,yes,no,,7,may,106,1,-1,0,,False
24603,53.0,pensioner,married,secondary,no,1278.0,yes,no,telephone,15,jul,174,3,-1,0,,False
51004,48.0,self-employed,married,secondary,no,1559.0,no,no,social-network,13,aug,344,1,190,2,failure,False
17749,57.0,engineer,married,secondary,no,0.0,yes,yes,,30,may,200,2,-1,0,,False
42397,42.0,mechanic,married,secondary,no,1027.0,yes,no,telephone,16,apr,63,2,150,4,failure,False
22581,57.0,engineer,married,secondary,no,253.0,no,yes,,3,jul,230,3,-1,0,,False
23627,27.0,blue-collar,single,primary,no,0.0,no,yes,social-network,9,jul,240,2,-1,0,,False
29084,49.0,manager,married,university-degree,no,2139.0,no,no,social-network,5,aug,278,1,-1,0,,False
47891,44.0,self-employed,divorced,secondary,no,583.0,yes,no,social-network,14,may,423,3,-1,0,,False
49319,32.0,engineer,single,secondary,no,-472.0,yes,yes,social-network,18,may,121,2,-1,0,,False
46212,42.0,manager,married,secondary,no,1042.0,yes,no,social-network,11,may,465,1,364,3,other,False
27887,43.0,blue-collar,married,secondary,no,511.0,yes,no,social-network,30,jul,67,7,-1,0,,False
10004,33.0,,single,,no,1.0,no,no,,5,may,198,1,-1,0,,False
52625,66.0,pensioner,single,university-degree,no,0.0,no,no,social-network,12,jan,105,1,92,2,failure,False
11335,52.0,manager,single,university-degree,yes,0.0,no,no,,8,may,98,1,-1,0,,False
10389,58.0,blue-collar,divorced,,no,29.0,yes,no,,6,may,253,1,-1,0,,False
23253,44.0,manager,married,university-degree,no,0.0,no,no,social-network,8,jul,54,2,-1,0,,False
20424,38.0,manager,divorced,university-degree,no,10638.0,no,no,,12,jun,159,2,-1,0,,False
42677,32.0,blue-collar,married,secondary,no,9.0,yes,no,social-network,17,apr,334,2,-1,0,,False
19275,46.0,manager,married,,no,2296.0,no,no,,5,jun,67,2,-1,0,,False
19845,53.0,manager,married,primary,no,2096.0,no,no,,9,jun,104,1,-1,0,,False
20313,36.0,unemployed,married,primary,no,0.0,no,no,,12,jun,107,1,-1,0,,False
38309,48.0,self-employed,married,university-degree,no,0.0,no,no,social-network,29,jan,1249,3,-1,0,,True
31728,45.0,blue-collar,married,,no,850.0,no,no,social-network,19,aug,211,2,-1,0,,False
11779,33.0,blue-collar,married,secondary,no,1790.0,yes,yes,,9,may,143,1,-1,0,,False
22923,34.0,blue-collar,single,secondary,no,-72.0,yes,no,social-network,7,jul,273,5,-1,0,,False
12867,53.0,blue-collar,married,secondary,no,5700.0,yes,no,,14,may,97,1,-1,0,,False
23469,31.0,manager,single,,no,1023.0,no,yes,social-network,9,jul,219,1,-1,0,,False
29574,50.0,mechanic,married,secondary,no,5569.0,no,no,social-network,7,aug,103,4,-1,0,,False
26846,34.0,engineer,married,university-degree,no,0.0,yes,no,social-network,25,jul,52,3,-1,0,,False
24959,38.0,mechanic,married,secondary,no,123.0,yes,yes,telephone,16,jul,202,6,-1,0,,False
43614,55.0,mechanic,married,secondary,no,617.0,yes,no,social-network,20,apr,529,3,-1,0,,False
12813,29.0,site-admin,single,secondary,no,993.0,no,no,,14,may,105,1,-1,0,,False
49460,28.0,unemployed,married,university-degree,no,482.0,no,no,social-network,25,may,119,1,-1,0,,True
26457,53.0,manager,divorced,university-degree,no,6388.0,yes,no,telephone,23,jul,203,2,-1,0,,False
50090,22.0,student,single,secondary,no,64.0,no,no,social-network,4,jun,112,1,-1,0,,False
11538,34.0,manager,married,university-degree,no,336.0,yes,yes,,8,may,84,2,-1,0,,False
14630,43.0,blue-collar,married,primary,yes,-635.0,yes,no,,20,may,37,9,-1,0,,False
42978,38.0,blue-collar,married,secondary,no,566.0,yes,yes,telephone,17,apr,318,2,332,6,other,False
14099,52.0,engineer,married,secondary,no,1781.0,yes,no,,19,may,144,2,-1,0,,False
52270,39.0,site-admin,married,secondary,no,260.0,yes,no,social-network,13,nov,226,1,94,4,success,True
47041,33.0,blue-collar,married,primary,no,41.0,yes,no,social-network,13,may,173,1,-1,0,,False
31804,58.0,pensioner,married,secondary,no,168.0,no,no,social-network,20,aug,183,4,-1,0,,False
34384,58.0,manager,divorced,university-degree,no,315.0,yes,no,social-network,17,nov,62,2,-1,0,,False
17329,35.0,manager,married,secondary,no,1.0,yes,no,,29,may,246,2,-1,0,,False
26566,25.0,manager,single,university-degree,no,137.0,yes,no,social-network,24,jul,281,3,-1,0,,False
25153,49.0,blue-collar,married,secondary,no,825.0,yes,no,social-network,17,jul,22,1,-1,0,,False
26062,33.0,manager,married,university-degree,no,149.0,yes,yes,social-network,22,jul,153,1,-1,0,,False
46819,42.0,blue-collar,married,primary,no,-407.0,yes,yes,social-network,12,may,829,7,-1,0,,True
52606,29.0,mechanic,single,secondary,no,102.0,no,no,social-network,11,jan,111,1,210,4,failure,False
13891,34.0,blue-collar,single,primary,no,85.0,no,no,,16,may,136,1,-1,0,,False
33333,30.0,manager,single,university-degree,no,890.0,no,no,social-network,27,aug,16,18,-1,0,,False
